filepath,label
C:\STREAMSENSE\data\source_count_splits\clips\n8\clip_0120.npy,7
C:\STREAMSENSE\data\source_count_splits\clips\n8\clip_0444.npy,7
C:\STREAMSENSE\data\source_count_splits\clips\n6\clip_0030.npy,5
C:\STREAMSENSE\data\source_count_splits\clips\n1\clip_0909.npy,0
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0961.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n3\clip_0242.npy,2
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0395.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n7\clip_0115.npy,6
C:\STREAMSENSE\data\source_count_splits\clips\n1\clip_0890.npy,0
C:\STREAMSENSE\data\source_count_splits\clips\n3\clip_0868.npy,2
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0191.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n7\clip_0791.npy,6
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0080.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0868.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n6\clip_0676.npy,5
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0555.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n8\clip_0393.npy,7
C:\STREAMSENSE\data\source_count_splits\clips\n8\clip_0392.npy,7
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0979.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0928.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n7\clip_0980.npy,6
C:\STREAMSENSE\data\source_count_splits\clips\n1\clip_0453.npy,0
C:\STREAMSENSE\data\source_count_splits\clips\n1\clip_0961.npy,0
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0177.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0149.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n3\clip_0099.npy,2
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0292.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n8\clip_0228.npy,7
C:\STREAMSENSE\data\source_count_splits\clips\n6\clip_0477.npy,5
C:\STREAMSENSE\data\source_count_splits\clips\n1\clip_0351.npy,0
C:\STREAMSENSE\data\source_count_splits\clips\n8\clip_0226.npy,7
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0980.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n7\clip_0158.npy,6
C:\STREAMSENSE\data\source_count_splits\clips\n7\clip_0937.npy,6
C:\STREAMSENSE\data\source_count_splits\clips\n3\clip_0961.npy,2
C:\STREAMSENSE\data\source_count_splits\clips\n1\clip_0270.npy,0
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0779.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0865.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0657.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0703.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n8\clip_0327.npy,7
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0524.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n8\clip_0780.npy,7
C:\STREAMSENSE\data\source_count_splits\clips\n8\clip_0088.npy,7
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0720.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n6\clip_0341.npy,5
C:\STREAMSENSE\data\source_count_splits\clips\n8\clip_0308.npy,7
C:\STREAMSENSE\data\source_count_splits\clips\n1\clip_0371.npy,0
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0987.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n1\clip_0553.npy,0
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0364.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n1\clip_0616.npy,0
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0949.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0929.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n6\clip_0744.npy,5
C:\STREAMSENSE\data\source_count_splits\clips\n7\clip_0527.npy,6
C:\STREAMSENSE\data\source_count_splits\clips\n7\clip_0493.npy,6
C:\STREAMSENSE\data\source_count_splits\clips\n6\clip_0494.npy,5
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0630.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n7\clip_0963.npy,6
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0409.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n7\clip_0466.npy,6
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0742.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0607.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0310.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0682.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n1\clip_0463.npy,0
C:\STREAMSENSE\data\source_count_splits\clips\n1\clip_0722.npy,0
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0379.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0516.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0554.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n8\clip_0968.npy,7
C:\STREAMSENSE\data\source_count_splits\clips\n6\clip_0428.npy,5
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0345.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n8\clip_0216.npy,7
C:\STREAMSENSE\data\source_count_splits\clips\n8\clip_0570.npy,7
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0261.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0798.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n7\clip_0610.npy,6
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0433.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n1\clip_0471.npy,0
C:\STREAMSENSE\data\source_count_splits\clips\n7\clip_0315.npy,6
C:\STREAMSENSE\data\source_count_splits\clips\n6\clip_0936.npy,5
C:\STREAMSENSE\data\source_count_splits\clips\n6\clip_0052.npy,5
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0868.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0445.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n3\clip_0370.npy,2
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0708.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0613.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n6\clip_0463.npy,5
C:\STREAMSENSE\data\source_count_splits\clips\n8\clip_0552.npy,7
C:\STREAMSENSE\data\source_count_splits\clips\n8\clip_0024.npy,7
C:\STREAMSENSE\data\source_count_splits\clips\n7\clip_0235.npy,6
C:\STREAMSENSE\data\source_count_splits\clips\n3\clip_0094.npy,2
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0230.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0087.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n1\clip_0205.npy,0
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0282.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n8\clip_0557.npy,7
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0749.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n1\clip_0933.npy,0
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0090.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n3\clip_0948.npy,2
C:\STREAMSENSE\data\source_count_splits\clips\n7\clip_0298.npy,6
C:\STREAMSENSE\data\source_count_splits\clips\n7\clip_0002.npy,6
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0907.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n8\clip_0288.npy,7
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0451.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0931.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0930.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n8\clip_0872.npy,7
C:\STREAMSENSE\data\source_count_splits\clips\n7\clip_0670.npy,6
C:\STREAMSENSE\data\source_count_splits\clips\n7\clip_0936.npy,6
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0941.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n6\clip_0201.npy,5
C:\STREAMSENSE\data\source_count_splits\clips\n7\clip_0196.npy,6
C:\STREAMSENSE\data\source_count_splits\clips\n1\clip_0304.npy,0
C:\STREAMSENSE\data\source_count_splits\clips\n3\clip_0724.npy,2
C:\STREAMSENSE\data\source_count_splits\clips\n3\clip_0043.npy,2
C:\STREAMSENSE\data\source_count_splits\clips\n8\clip_0280.npy,7
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0478.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n8\clip_0251.npy,7
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0103.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n1\clip_0839.npy,0
C:\STREAMSENSE\data\source_count_splits\clips\n8\clip_0239.npy,7
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0552.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n6\clip_0897.npy,5
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0565.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n7\clip_0962.npy,6
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0665.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0005.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0200.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n3\clip_0830.npy,2
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0225.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0336.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0758.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0276.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0264.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n6\clip_0895.npy,5
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0519.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0722.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0197.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0537.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0519.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n8\clip_0964.npy,7
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0317.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0604.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n6\clip_0934.npy,5
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0603.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0140.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n3\clip_0013.npy,2
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0663.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n6\clip_0020.npy,5
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0833.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n6\clip_0240.npy,5
C:\STREAMSENSE\data\source_count_splits\clips\n6\clip_0390.npy,5
C:\STREAMSENSE\data\source_count_splits\clips\n3\clip_0003.npy,2
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0940.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n7\clip_0277.npy,6
C:\STREAMSENSE\data\source_count_splits\clips\n6\clip_0018.npy,5
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0187.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0939.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0897.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n8\clip_0367.npy,7
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0813.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n6\clip_0367.npy,5
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0766.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n6\clip_0152.npy,5
C:\STREAMSENSE\data\source_count_splits\clips\n1\clip_0927.npy,0
C:\STREAMSENSE\data\source_count_splits\clips\n3\clip_0235.npy,2
C:\STREAMSENSE\data\source_count_splits\clips\n8\clip_0619.npy,7
C:\STREAMSENSE\data\source_count_splits\clips\n6\clip_0545.npy,5
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0326.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n8\clip_0934.npy,7
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0305.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n8\clip_0944.npy,7
C:\STREAMSENSE\data\source_count_splits\clips\n3\clip_0089.npy,2
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0183.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n1\clip_0401.npy,0
C:\STREAMSENSE\data\source_count_splits\clips\n1\clip_0498.npy,0
C:\STREAMSENSE\data\source_count_splits\clips\n1\clip_0575.npy,0
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0942.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n1\clip_0486.npy,0
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0114.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n6\clip_0573.npy,5
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0246.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0550.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0650.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n8\clip_0879.npy,7
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0510.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0591.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0024.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n8\clip_0951.npy,7
C:\STREAMSENSE\data\source_count_splits\clips\n6\clip_0387.npy,5
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0191.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0452.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0456.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n7\clip_0264.npy,6
C:\STREAMSENSE\data\source_count_splits\clips\n8\clip_0621.npy,7
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0234.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0670.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n3\clip_0346.npy,2
C:\STREAMSENSE\data\source_count_splits\clips\n1\clip_0803.npy,0
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0903.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0633.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n6\clip_0278.npy,5
C:\STREAMSENSE\data\source_count_splits\clips\n6\clip_0299.npy,5
C:\STREAMSENSE\data\source_count_splits\clips\n7\clip_0054.npy,6
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0029.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n7\clip_0770.npy,6
C:\STREAMSENSE\data\source_count_splits\clips\n3\clip_0303.npy,2
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0685.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n1\clip_0024.npy,0
C:\STREAMSENSE\data\source_count_splits\clips\n6\clip_0987.npy,5
C:\STREAMSENSE\data\source_count_splits\clips\n8\clip_0790.npy,7
C:\STREAMSENSE\data\source_count_splits\clips\n6\clip_0670.npy,5
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0954.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n3\clip_0506.npy,2
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0221.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n7\clip_0681.npy,6
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0340.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0131.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n1\clip_0622.npy,0
C:\STREAMSENSE\data\source_count_splits\clips\n3\clip_0119.npy,2
C:\STREAMSENSE\data\source_count_splits\clips\n1\clip_0156.npy,0
C:\STREAMSENSE\data\source_count_splits\clips\n8\clip_0561.npy,7
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0772.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n3\clip_0834.npy,2
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0419.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0229.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0056.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0822.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n1\clip_0914.npy,0
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0139.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n1\clip_0147.npy,0
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0680.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n3\clip_0358.npy,2
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0428.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n7\clip_0121.npy,6
C:\STREAMSENSE\data\source_count_splits\clips\n3\clip_0135.npy,2
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0174.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0751.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n1\clip_0034.npy,0
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0756.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n3\clip_0656.npy,2
C:\STREAMSENSE\data\source_count_splits\clips\n8\clip_0010.npy,7
C:\STREAMSENSE\data\source_count_splits\clips\n6\clip_0682.npy,5
C:\STREAMSENSE\data\source_count_splits\clips\n6\clip_0776.npy,5
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0965.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n8\clip_0788.npy,7
C:\STREAMSENSE\data\source_count_splits\clips\n3\clip_0350.npy,2
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0014.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n7\clip_0309.npy,6
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0023.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n7\clip_0044.npy,6
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0048.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0006.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0853.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0695.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n6\clip_0611.npy,5
C:\STREAMSENSE\data\source_count_splits\clips\n6\clip_0309.npy,5
C:\STREAMSENSE\data\source_count_splits\clips\n1\clip_0209.npy,0
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0856.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0105.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0298.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0529.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0097.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0366.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n8\clip_0211.npy,7
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0762.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n6\clip_0912.npy,5
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0716.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n7\clip_0948.npy,6
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0461.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n6\clip_0724.npy,5
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0584.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n6\clip_0818.npy,5
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0933.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n3\clip_0226.npy,2
C:\STREAMSENSE\data\source_count_splits\clips\n6\clip_0709.npy,5
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0985.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n7\clip_0628.npy,6
C:\STREAMSENSE\data\source_count_splits\clips\n8\clip_0394.npy,7
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0923.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n3\clip_0490.npy,2
C:\STREAMSENSE\data\source_count_splits\clips\n7\clip_0001.npy,6
C:\STREAMSENSE\data\source_count_splits\clips\n6\clip_0288.npy,5
C:\STREAMSENSE\data\source_count_splits\clips\n8\clip_0679.npy,7
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0396.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0427.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n6\clip_0395.npy,5
C:\STREAMSENSE\data\source_count_splits\clips\n8\clip_0504.npy,7
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0889.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n7\clip_0043.npy,6
C:\STREAMSENSE\data\source_count_splits\clips\n3\clip_0519.npy,2
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0620.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n3\clip_0789.npy,2
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0470.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n3\clip_0349.npy,2
C:\STREAMSENSE\data\source_count_splits\clips\n8\clip_0058.npy,7
C:\STREAMSENSE\data\source_count_splits\clips\n7\clip_0745.npy,6
C:\STREAMSENSE\data\source_count_splits\clips\n7\clip_0182.npy,6
C:\STREAMSENSE\data\source_count_splits\clips\n6\clip_0219.npy,5
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0101.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0071.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0465.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n8\clip_0402.npy,7
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0797.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n1\clip_0087.npy,0
C:\STREAMSENSE\data\source_count_splits\clips\n6\clip_0729.npy,5
C:\STREAMSENSE\data\source_count_splits\clips\n1\clip_0000.npy,0
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0605.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n3\clip_0377.npy,2
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0143.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0624.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0499.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n8\clip_0273.npy,7
C:\STREAMSENSE\data\source_count_splits\clips\n3\clip_0507.npy,2
C:\STREAMSENSE\data\source_count_splits\clips\n3\clip_0266.npy,2
C:\STREAMSENSE\data\source_count_splits\clips\n7\clip_0033.npy,6
C:\STREAMSENSE\data\source_count_splits\clips\n2\clip_0317.npy,1
C:\STREAMSENSE\data\source_count_splits\clips\n8\clip_0411.npy,7
C:\STREAMSENSE\data\source_count_splits\clips\n5\clip_0730.npy,4
C:\STREAMSENSE\data\source_count_splits\clips\n4\clip_0592.npy,3
C:\STREAMSENSE\data\source_count_splits\clips\n6\clip_0297.npy,5
