filepath,speaker_id,class_label
C:\STREAMSENSE\data\raw\yes\4cee0c60_nohash_0.wav,724,0
C:\STREAMSENSE\data\raw\yes\4cee0c60_nohash_1.wav,724,0
C:\STREAMSENSE\data\raw\yes\4cee0c60_nohash_2.wav,724,0
C:\STREAMSENSE\data\raw\yes\4cee0c60_nohash_3.wav,724,0
C:\STREAMSENSE\data\raw\yes\4cee0c60_nohash_4.wav,724,0
C:\STREAMSENSE\data\raw\no\4cee0c60_nohash_0.wav,724,1
C:\STREAMSENSE\data\raw\no\4cee0c60_nohash_1.wav,724,1
C:\STREAMSENSE\data\raw\no\4cee0c60_nohash_2.wav,724,1
C:\STREAMSENSE\data\raw\no\4cee0c60_nohash_3.wav,724,1
C:\STREAMSENSE\data\raw\up\4cee0c60_nohash_0.wav,724,2
C:\STREAMSENSE\data\raw\up\4cee0c60_nohash_1.wav,724,2
C:\STREAMSENSE\data\raw\up\4cee0c60_nohash_2.wav,724,2
C:\STREAMSENSE\data\raw\up\4cee0c60_nohash_3.wav,724,2
C:\STREAMSENSE\data\raw\up\4cee0c60_nohash_4.wav,724,2
C:\STREAMSENSE\data\raw\down\4cee0c60_nohash_0.wav,724,3
C:\STREAMSENSE\data\raw\down\4cee0c60_nohash_1.wav,724,3
C:\STREAMSENSE\data\raw\down\4cee0c60_nohash_2.wav,724,3
C:\STREAMSENSE\data\raw\down\4cee0c60_nohash_3.wav,724,3
C:\STREAMSENSE\data\raw\down\4cee0c60_nohash_4.wav,724,3
C:\STREAMSENSE\data\raw\left\4cee0c60_nohash_0.wav,724,4
C:\STREAMSENSE\data\raw\left\4cee0c60_nohash_1.wav,724,4
C:\STREAMSENSE\data\raw\left\4cee0c60_nohash_2.wav,724,4
C:\STREAMSENSE\data\raw\left\4cee0c60_nohash_3.wav,724,4
C:\STREAMSENSE\data\raw\left\4cee0c60_nohash_4.wav,724,4
C:\STREAMSENSE\data\raw\right\4cee0c60_nohash_0.wav,724,5
C:\STREAMSENSE\data\raw\right\4cee0c60_nohash_1.wav,724,5
C:\STREAMSENSE\data\raw\right\4cee0c60_nohash_2.wav,724,5
C:\STREAMSENSE\data\raw\right\4cee0c60_nohash_3.wav,724,5
C:\STREAMSENSE\data\raw\right\4cee0c60_nohash_4.wav,724,5
C:\STREAMSENSE\data\raw\on\4cee0c60_nohash_0.wav,724,6
C:\STREAMSENSE\data\raw\on\4cee0c60_nohash_1.wav,724,6
C:\STREAMSENSE\data\raw\on\4cee0c60_nohash_2.wav,724,6
C:\STREAMSENSE\data\raw\on\4cee0c60_nohash_3.wav,724,6
C:\STREAMSENSE\data\raw\off\4cee0c60_nohash_0.wav,724,7
C:\STREAMSENSE\data\raw\off\4cee0c60_nohash_1.wav,724,7
C:\STREAMSENSE\data\raw\off\4cee0c60_nohash_2.wav,724,7
C:\STREAMSENSE\data\raw\off\4cee0c60_nohash_3.wav,724,7
C:\STREAMSENSE\data\raw\off\4cee0c60_nohash_4.wav,724,7
C:\STREAMSENSE\data\raw\stop\4cee0c60_nohash_0.wav,724,8
C:\STREAMSENSE\data\raw\stop\4cee0c60_nohash_1.wav,724,8
C:\STREAMSENSE\data\raw\stop\4cee0c60_nohash_2.wav,724,8
C:\STREAMSENSE\data\raw\stop\4cee0c60_nohash_3.wav,724,8
C:\STREAMSENSE\data\raw\stop\4cee0c60_nohash_4.wav,724,8
C:\STREAMSENSE\data\raw\go\4cee0c60_nohash_0.wav,724,9
C:\STREAMSENSE\data\raw\go\4cee0c60_nohash_1.wav,724,9
C:\STREAMSENSE\data\raw\go\4cee0c60_nohash_2.wav,724,9
C:\STREAMSENSE\data\raw\go\4cee0c60_nohash_3.wav,724,9
C:\STREAMSENSE\data\raw\yes\dce05676_nohash_0.wav,2078,0
C:\STREAMSENSE\data\raw\no\dce05676_nohash_0.wav,2078,1
C:\STREAMSENSE\data\raw\up\dce05676_nohash_0.wav,2078,2
C:\STREAMSENSE\data\raw\up\dce05676_nohash_1.wav,2078,2
C:\STREAMSENSE\data\raw\down\dce05676_nohash_0.wav,2078,3
C:\STREAMSENSE\data\raw\left\dce05676_nohash_0.wav,2078,4
C:\STREAMSENSE\data\raw\right\dce05676_nohash_0.wav,2078,5
C:\STREAMSENSE\data\raw\on\dce05676_nohash_0.wav,2078,6
C:\STREAMSENSE\data\raw\on\dce05676_nohash_1.wav,2078,6
C:\STREAMSENSE\data\raw\go\dce05676_nohash_0.wav,2078,9
C:\STREAMSENSE\data\raw\no\d8c52371_nohash_0.wav,2022,1
C:\STREAMSENSE\data\raw\down\d8c52371_nohash_0.wav,2022,3
C:\STREAMSENSE\data\raw\left\d8c52371_nohash_0.wav,2022,4
C:\STREAMSENSE\data\raw\right\d8c52371_nohash_0.wav,2022,5
C:\STREAMSENSE\data\raw\on\d8c52371_nohash_0.wav,2022,6
C:\STREAMSENSE\data\raw\on\d8c52371_nohash_1.wav,2022,6
C:\STREAMSENSE\data\raw\go\d8c52371_nohash_0.wav,2022,9
C:\STREAMSENSE\data\raw\yes\44dad20e_nohash_0.wav,658,0
C:\STREAMSENSE\data\raw\up\44dad20e_nohash_0.wav,658,2
C:\STREAMSENSE\data\raw\down\44dad20e_nohash_0.wav,658,3
C:\STREAMSENSE\data\raw\down\44dad20e_nohash_1.wav,658,3
C:\STREAMSENSE\data\raw\on\44dad20e_nohash_0.wav,658,6
C:\STREAMSENSE\data\raw\on\44dad20e_nohash_1.wav,658,6
C:\STREAMSENSE\data\raw\on\44dad20e_nohash_2.wav,658,6
C:\STREAMSENSE\data\raw\off\44dad20e_nohash_0.wav,658,7
C:\STREAMSENSE\data\raw\stop\44dad20e_nohash_0.wav,658,8
C:\STREAMSENSE\data\raw\go\44dad20e_nohash_0.wav,658,9
C:\STREAMSENSE\data\raw\go\44dad20e_nohash_1.wav,658,9
C:\STREAMSENSE\data\raw\go\44dad20e_nohash_2.wav,658,9
C:\STREAMSENSE\data\raw\yes\5f9cd2eb_nohash_0.wav,880,0
C:\STREAMSENSE\data\raw\yes\5f9cd2eb_nohash_1.wav,880,0
C:\STREAMSENSE\data\raw\yes\5f9cd2eb_nohash_2.wav,880,0
C:\STREAMSENSE\data\raw\yes\5f9cd2eb_nohash_3.wav,880,0
C:\STREAMSENSE\data\raw\yes\5f9cd2eb_nohash_4.wav,880,0
C:\STREAMSENSE\data\raw\yes\5f9cd2eb_nohash_5.wav,880,0
C:\STREAMSENSE\data\raw\no\5f9cd2eb_nohash_0.wav,880,1
C:\STREAMSENSE\data\raw\no\5f9cd2eb_nohash_1.wav,880,1
C:\STREAMSENSE\data\raw\no\5f9cd2eb_nohash_2.wav,880,1
C:\STREAMSENSE\data\raw\no\5f9cd2eb_nohash_3.wav,880,1
C:\STREAMSENSE\data\raw\no\5f9cd2eb_nohash_4.wav,880,1
C:\STREAMSENSE\data\raw\no\5f9cd2eb_nohash_5.wav,880,1
C:\STREAMSENSE\data\raw\no\5f9cd2eb_nohash_6.wav,880,1
C:\STREAMSENSE\data\raw\no\5f9cd2eb_nohash_7.wav,880,1
C:\STREAMSENSE\data\raw\up\5f9cd2eb_nohash_0.wav,880,2
C:\STREAMSENSE\data\raw\up\5f9cd2eb_nohash_1.wav,880,2
C:\STREAMSENSE\data\raw\up\5f9cd2eb_nohash_2.wav,880,2
C:\STREAMSENSE\data\raw\up\5f9cd2eb_nohash_3.wav,880,2
C:\STREAMSENSE\data\raw\up\5f9cd2eb_nohash_4.wav,880,2
C:\STREAMSENSE\data\raw\up\5f9cd2eb_nohash_5.wav,880,2
C:\STREAMSENSE\data\raw\up\5f9cd2eb_nohash_6.wav,880,2
C:\STREAMSENSE\data\raw\up\5f9cd2eb_nohash_7.wav,880,2
C:\STREAMSENSE\data\raw\down\5f9cd2eb_nohash_0.wav,880,3
C:\STREAMSENSE\data\raw\down\5f9cd2eb_nohash_1.wav,880,3
C:\STREAMSENSE\data\raw\down\5f9cd2eb_nohash_2.wav,880,3
C:\STREAMSENSE\data\raw\down\5f9cd2eb_nohash_3.wav,880,3
C:\STREAMSENSE\data\raw\down\5f9cd2eb_nohash_4.wav,880,3
C:\STREAMSENSE\data\raw\down\5f9cd2eb_nohash_5.wav,880,3
C:\STREAMSENSE\data\raw\down\5f9cd2eb_nohash_6.wav,880,3
C:\STREAMSENSE\data\raw\left\5f9cd2eb_nohash_0.wav,880,4
C:\STREAMSENSE\data\raw\left\5f9cd2eb_nohash_1.wav,880,4
C:\STREAMSENSE\data\raw\left\5f9cd2eb_nohash_2.wav,880,4
C:\STREAMSENSE\data\raw\left\5f9cd2eb_nohash_3.wav,880,4
C:\STREAMSENSE\data\raw\left\5f9cd2eb_nohash_4.wav,880,4
C:\STREAMSENSE\data\raw\left\5f9cd2eb_nohash_5.wav,880,4
C:\STREAMSENSE\data\raw\left\5f9cd2eb_nohash_6.wav,880,4
C:\STREAMSENSE\data\raw\left\5f9cd2eb_nohash_7.wav,880,4
C:\STREAMSENSE\data\raw\right\5f9cd2eb_nohash_0.wav,880,5
C:\STREAMSENSE\data\raw\right\5f9cd2eb_nohash_1.wav,880,5
C:\STREAMSENSE\data\raw\right\5f9cd2eb_nohash_2.wav,880,5
C:\STREAMSENSE\data\raw\right\5f9cd2eb_nohash_3.wav,880,5
C:\STREAMSENSE\data\raw\right\5f9cd2eb_nohash_4.wav,880,5
C:\STREAMSENSE\data\raw\right\5f9cd2eb_nohash_5.wav,880,5
C:\STREAMSENSE\data\raw\right\5f9cd2eb_nohash_6.wav,880,5
C:\STREAMSENSE\data\raw\on\5f9cd2eb_nohash_0.wav,880,6
C:\STREAMSENSE\data\raw\on\5f9cd2eb_nohash_1.wav,880,6
C:\STREAMSENSE\data\raw\on\5f9cd2eb_nohash_2.wav,880,6
C:\STREAMSENSE\data\raw\on\5f9cd2eb_nohash_3.wav,880,6
C:\STREAMSENSE\data\raw\on\5f9cd2eb_nohash_4.wav,880,6
C:\STREAMSENSE\data\raw\on\5f9cd2eb_nohash_5.wav,880,6
C:\STREAMSENSE\data\raw\off\5f9cd2eb_nohash_0.wav,880,7
C:\STREAMSENSE\data\raw\off\5f9cd2eb_nohash_1.wav,880,7
C:\STREAMSENSE\data\raw\off\5f9cd2eb_nohash_2.wav,880,7
C:\STREAMSENSE\data\raw\off\5f9cd2eb_nohash_3.wav,880,7
C:\STREAMSENSE\data\raw\off\5f9cd2eb_nohash_4.wav,880,7
C:\STREAMSENSE\data\raw\off\5f9cd2eb_nohash_5.wav,880,7
C:\STREAMSENSE\data\raw\stop\5f9cd2eb_nohash_0.wav,880,8
C:\STREAMSENSE\data\raw\stop\5f9cd2eb_nohash_1.wav,880,8
C:\STREAMSENSE\data\raw\stop\5f9cd2eb_nohash_2.wav,880,8
C:\STREAMSENSE\data\raw\stop\5f9cd2eb_nohash_3.wav,880,8
C:\STREAMSENSE\data\raw\stop\5f9cd2eb_nohash_4.wav,880,8
C:\STREAMSENSE\data\raw\stop\5f9cd2eb_nohash_5.wav,880,8
C:\STREAMSENSE\data\raw\stop\5f9cd2eb_nohash_6.wav,880,8
C:\STREAMSENSE\data\raw\go\5f9cd2eb_nohash_0.wav,880,9
C:\STREAMSENSE\data\raw\go\5f9cd2eb_nohash_1.wav,880,9
C:\STREAMSENSE\data\raw\go\5f9cd2eb_nohash_2.wav,880,9
C:\STREAMSENSE\data\raw\go\5f9cd2eb_nohash_3.wav,880,9
C:\STREAMSENSE\data\raw\go\5f9cd2eb_nohash_4.wav,880,9
C:\STREAMSENSE\data\raw\go\5f9cd2eb_nohash_5.wav,880,9
C:\STREAMSENSE\data\raw\go\5f9cd2eb_nohash_6.wav,880,9
C:\STREAMSENSE\data\raw\yes\1dce06e8_nohash_0.wav,282,0
C:\STREAMSENSE\data\raw\no\1dce06e8_nohash_0.wav,282,1
C:\STREAMSENSE\data\raw\up\1dce06e8_nohash_0.wav,282,2
C:\STREAMSENSE\data\raw\up\1dce06e8_nohash_1.wav,282,2
C:\STREAMSENSE\data\raw\down\1dce06e8_nohash_0.wav,282,3
C:\STREAMSENSE\data\raw\left\1dce06e8_nohash_0.wav,282,4
C:\STREAMSENSE\data\raw\on\1dce06e8_nohash_0.wav,282,6
C:\STREAMSENSE\data\raw\stop\1dce06e8_nohash_0.wav,282,8
C:\STREAMSENSE\data\raw\stop\1dce06e8_nohash_1.wav,282,8
C:\STREAMSENSE\data\raw\yes\05cf43ef_nohash_0.wav,49,0
C:\STREAMSENSE\data\raw\down\05cf43ef_nohash_0.wav,49,3
C:\STREAMSENSE\data\raw\off\05cf43ef_nohash_0.wav,49,7
C:\STREAMSENSE\data\raw\off\05cf43ef_nohash_1.wav,49,7
C:\STREAMSENSE\data\raw\stop\05cf43ef_nohash_0.wav,49,8
C:\STREAMSENSE\data\raw\go\05cf43ef_nohash_0.wav,49,9
C:\STREAMSENSE\data\raw\yes\8f811bbc_nohash_0.wav,1339,0
C:\STREAMSENSE\data\raw\yes\8f811bbc_nohash_1.wav,1339,0
C:\STREAMSENSE\data\raw\up\8f811bbc_nohash_0.wav,1339,2
C:\STREAMSENSE\data\raw\yes\9d050657_nohash_0.wav,1459,0
C:\STREAMSENSE\data\raw\yes\9d050657_nohash_1.wav,1459,0
C:\STREAMSENSE\data\raw\left\9d050657_nohash_0.wav,1459,4
C:\STREAMSENSE\data\raw\left\9d050657_nohash_1.wav,1459,4
C:\STREAMSENSE\data\raw\left\9d050657_nohash_2.wav,1459,4
C:\STREAMSENSE\data\raw\right\9d050657_nohash_0.wav,1459,5
C:\STREAMSENSE\data\raw\on\9d050657_nohash_0.wav,1459,6
C:\STREAMSENSE\data\raw\stop\9d050657_nohash_0.wav,1459,8
C:\STREAMSENSE\data\raw\stop\9d050657_nohash_1.wav,1459,8
C:\STREAMSENSE\data\raw\yes\e4be0cf6_nohash_0.wav,2138,0
C:\STREAMSENSE\data\raw\yes\e4be0cf6_nohash_1.wav,2138,0
C:\STREAMSENSE\data\raw\yes\e4be0cf6_nohash_2.wav,2138,0
C:\STREAMSENSE\data\raw\yes\e4be0cf6_nohash_3.wav,2138,0
C:\STREAMSENSE\data\raw\no\e4be0cf6_nohash_0.wav,2138,1
C:\STREAMSENSE\data\raw\no\e4be0cf6_nohash_1.wav,2138,1
C:\STREAMSENSE\data\raw\no\e4be0cf6_nohash_2.wav,2138,1
C:\STREAMSENSE\data\raw\no\e4be0cf6_nohash_3.wav,2138,1
C:\STREAMSENSE\data\raw\up\e4be0cf6_nohash_0.wav,2138,2
C:\STREAMSENSE\data\raw\up\e4be0cf6_nohash_1.wav,2138,2
C:\STREAMSENSE\data\raw\up\e4be0cf6_nohash_2.wav,2138,2
C:\STREAMSENSE\data\raw\up\e4be0cf6_nohash_3.wav,2138,2
C:\STREAMSENSE\data\raw\down\e4be0cf6_nohash_0.wav,2138,3
C:\STREAMSENSE\data\raw\down\e4be0cf6_nohash_1.wav,2138,3
C:\STREAMSENSE\data\raw\down\e4be0cf6_nohash_2.wav,2138,3
C:\STREAMSENSE\data\raw\down\e4be0cf6_nohash_3.wav,2138,3
C:\STREAMSENSE\data\raw\down\e4be0cf6_nohash_4.wav,2138,3
C:\STREAMSENSE\data\raw\left\e4be0cf6_nohash_0.wav,2138,4
C:\STREAMSENSE\data\raw\left\e4be0cf6_nohash_1.wav,2138,4
C:\STREAMSENSE\data\raw\left\e4be0cf6_nohash_2.wav,2138,4
C:\STREAMSENSE\data\raw\left\e4be0cf6_nohash_3.wav,2138,4
C:\STREAMSENSE\data\raw\right\e4be0cf6_nohash_0.wav,2138,5
C:\STREAMSENSE\data\raw\right\e4be0cf6_nohash_1.wav,2138,5
C:\STREAMSENSE\data\raw\right\e4be0cf6_nohash_2.wav,2138,5
C:\STREAMSENSE\data\raw\right\e4be0cf6_nohash_3.wav,2138,5
C:\STREAMSENSE\data\raw\right\e4be0cf6_nohash_4.wav,2138,5
C:\STREAMSENSE\data\raw\on\e4be0cf6_nohash_0.wav,2138,6
C:\STREAMSENSE\data\raw\on\e4be0cf6_nohash_1.wav,2138,6
C:\STREAMSENSE\data\raw\on\e4be0cf6_nohash_2.wav,2138,6
C:\STREAMSENSE\data\raw\on\e4be0cf6_nohash_3.wav,2138,6
C:\STREAMSENSE\data\raw\on\e4be0cf6_nohash_4.wav,2138,6
C:\STREAMSENSE\data\raw\off\e4be0cf6_nohash_0.wav,2138,7
C:\STREAMSENSE\data\raw\off\e4be0cf6_nohash_1.wav,2138,7
C:\STREAMSENSE\data\raw\off\e4be0cf6_nohash_2.wav,2138,7
C:\STREAMSENSE\data\raw\off\e4be0cf6_nohash_3.wav,2138,7
C:\STREAMSENSE\data\raw\off\e4be0cf6_nohash_4.wav,2138,7
C:\STREAMSENSE\data\raw\stop\e4be0cf6_nohash_0.wav,2138,8
C:\STREAMSENSE\data\raw\stop\e4be0cf6_nohash_1.wav,2138,8
C:\STREAMSENSE\data\raw\stop\e4be0cf6_nohash_2.wav,2138,8
C:\STREAMSENSE\data\raw\stop\e4be0cf6_nohash_3.wav,2138,8
C:\STREAMSENSE\data\raw\go\e4be0cf6_nohash_0.wav,2138,9
C:\STREAMSENSE\data\raw\go\e4be0cf6_nohash_1.wav,2138,9
C:\STREAMSENSE\data\raw\go\e4be0cf6_nohash_2.wav,2138,9
C:\STREAMSENSE\data\raw\go\e4be0cf6_nohash_3.wav,2138,9
C:\STREAMSENSE\data\raw\yes\ce9410da_nohash_0.wav,1946,0
C:\STREAMSENSE\data\raw\yes\ce9410da_nohash_1.wav,1946,0
C:\STREAMSENSE\data\raw\down\ce9410da_nohash_0.wav,1946,3
C:\STREAMSENSE\data\raw\left\ce9410da_nohash_0.wav,1946,4
C:\STREAMSENSE\data\raw\on\ce9410da_nohash_0.wav,1946,6
C:\STREAMSENSE\data\raw\stop\ce9410da_nohash_0.wav,1946,8
C:\STREAMSENSE\data\raw\stop\ce9410da_nohash_1.wav,1946,8
C:\STREAMSENSE\data\raw\go\ce9410da_nohash_0.wav,1946,9
C:\STREAMSENSE\data\raw\yes\98447c43_nohash_0.wav,1419,0
C:\STREAMSENSE\data\raw\yes\98447c43_nohash_1.wav,1419,0
C:\STREAMSENSE\data\raw\down\98447c43_nohash_0.wav,1419,3
C:\STREAMSENSE\data\raw\right\98447c43_nohash_0.wav,1419,5
C:\STREAMSENSE\data\raw\right\98447c43_nohash_1.wav,1419,5
C:\STREAMSENSE\data\raw\right\98447c43_nohash_2.wav,1419,5
C:\STREAMSENSE\data\raw\on\98447c43_nohash_0.wav,1419,6
C:\STREAMSENSE\data\raw\off\98447c43_nohash_0.wav,1419,7
C:\STREAMSENSE\data\raw\off\98447c43_nohash_1.wav,1419,7
C:\STREAMSENSE\data\raw\stop\98447c43_nohash_0.wav,1419,8
C:\STREAMSENSE\data\raw\stop\98447c43_nohash_1.wav,1419,8
C:\STREAMSENSE\data\raw\no\061a5915_nohash_0.wav,54,1
C:\STREAMSENSE\data\raw\off\061a5915_nohash_0.wav,54,7
C:\STREAMSENSE\data\raw\yes\4c3cddb8_nohash_0.wav,713,0
C:\STREAMSENSE\data\raw\yes\4c3cddb8_nohash_1.wav,713,0
C:\STREAMSENSE\data\raw\yes\4c3cddb8_nohash_2.wav,713,0
C:\STREAMSENSE\data\raw\yes\4c3cddb8_nohash_3.wav,713,0
C:\STREAMSENSE\data\raw\yes\4c3cddb8_nohash_4.wav,713,0
C:\STREAMSENSE\data\raw\no\4c3cddb8_nohash_0.wav,713,1
C:\STREAMSENSE\data\raw\no\4c3cddb8_nohash_1.wav,713,1
C:\STREAMSENSE\data\raw\no\4c3cddb8_nohash_2.wav,713,1
C:\STREAMSENSE\data\raw\no\4c3cddb8_nohash_3.wav,713,1
C:\STREAMSENSE\data\raw\no\4c3cddb8_nohash_4.wav,713,1
C:\STREAMSENSE\data\raw\up\4c3cddb8_nohash_0.wav,713,2
C:\STREAMSENSE\data\raw\up\4c3cddb8_nohash_1.wav,713,2
C:\STREAMSENSE\data\raw\up\4c3cddb8_nohash_2.wav,713,2
C:\STREAMSENSE\data\raw\up\4c3cddb8_nohash_3.wav,713,2
C:\STREAMSENSE\data\raw\down\4c3cddb8_nohash_0.wav,713,3
C:\STREAMSENSE\data\raw\down\4c3cddb8_nohash_1.wav,713,3
C:\STREAMSENSE\data\raw\down\4c3cddb8_nohash_2.wav,713,3
C:\STREAMSENSE\data\raw\down\4c3cddb8_nohash_3.wav,713,3
C:\STREAMSENSE\data\raw\down\4c3cddb8_nohash_4.wav,713,3
C:\STREAMSENSE\data\raw\left\4c3cddb8_nohash_0.wav,713,4
C:\STREAMSENSE\data\raw\left\4c3cddb8_nohash_1.wav,713,4
C:\STREAMSENSE\data\raw\left\4c3cddb8_nohash_2.wav,713,4
C:\STREAMSENSE\data\raw\left\4c3cddb8_nohash_3.wav,713,4
C:\STREAMSENSE\data\raw\right\4c3cddb8_nohash_0.wav,713,5
C:\STREAMSENSE\data\raw\right\4c3cddb8_nohash_1.wav,713,5
C:\STREAMSENSE\data\raw\right\4c3cddb8_nohash_2.wav,713,5
C:\STREAMSENSE\data\raw\right\4c3cddb8_nohash_3.wav,713,5
C:\STREAMSENSE\data\raw\right\4c3cddb8_nohash_4.wav,713,5
C:\STREAMSENSE\data\raw\on\4c3cddb8_nohash_0.wav,713,6
C:\STREAMSENSE\data\raw\on\4c3cddb8_nohash_1.wav,713,6
C:\STREAMSENSE\data\raw\on\4c3cddb8_nohash_2.wav,713,6
C:\STREAMSENSE\data\raw\on\4c3cddb8_nohash_3.wav,713,6
C:\STREAMSENSE\data\raw\on\4c3cddb8_nohash_4.wav,713,6
C:\STREAMSENSE\data\raw\off\4c3cddb8_nohash_0.wav,713,7
C:\STREAMSENSE\data\raw\off\4c3cddb8_nohash_1.wav,713,7
C:\STREAMSENSE\data\raw\off\4c3cddb8_nohash_2.wav,713,7
C:\STREAMSENSE\data\raw\off\4c3cddb8_nohash_3.wav,713,7
C:\STREAMSENSE\data\raw\stop\4c3cddb8_nohash_0.wav,713,8
C:\STREAMSENSE\data\raw\stop\4c3cddb8_nohash_1.wav,713,8
C:\STREAMSENSE\data\raw\stop\4c3cddb8_nohash_2.wav,713,8
C:\STREAMSENSE\data\raw\stop\4c3cddb8_nohash_3.wav,713,8
C:\STREAMSENSE\data\raw\stop\4c3cddb8_nohash_4.wav,713,8
C:\STREAMSENSE\data\raw\go\4c3cddb8_nohash_0.wav,713,9
C:\STREAMSENSE\data\raw\go\4c3cddb8_nohash_1.wav,713,9
C:\STREAMSENSE\data\raw\go\4c3cddb8_nohash_2.wav,713,9
C:\STREAMSENSE\data\raw\go\4c3cddb8_nohash_3.wav,713,9
C:\STREAMSENSE\data\raw\go\4c3cddb8_nohash_4.wav,713,9
C:\STREAMSENSE\data\raw\up\9dc1889e_nohash_0.wav,1466,2
C:\STREAMSENSE\data\raw\down\9dc1889e_nohash_0.wav,1466,3
C:\STREAMSENSE\data\raw\down\9dc1889e_nohash_1.wav,1466,3
C:\STREAMSENSE\data\raw\left\9dc1889e_nohash_0.wav,1466,4
C:\STREAMSENSE\data\raw\left\9dc1889e_nohash_1.wav,1466,4
C:\STREAMSENSE\data\raw\left\9dc1889e_nohash_2.wav,1466,4
C:\STREAMSENSE\data\raw\off\9dc1889e_nohash_0.wav,1466,7
C:\STREAMSENSE\data\raw\off\9dc1889e_nohash_1.wav,1466,7
C:\STREAMSENSE\data\raw\stop\9dc1889e_nohash_0.wav,1466,8
C:\STREAMSENSE\data\raw\stop\9dc1889e_nohash_1.wav,1466,8
C:\STREAMSENSE\data\raw\stop\9dc1889e_nohash_2.wav,1466,8
C:\STREAMSENSE\data\raw\yes\b29f8b23_nohash_0.wav,1675,0
C:\STREAMSENSE\data\raw\yes\b29f8b23_nohash_1.wav,1675,0
C:\STREAMSENSE\data\raw\yes\b29f8b23_nohash_2.wav,1675,0
C:\STREAMSENSE\data\raw\yes\b29f8b23_nohash_3.wav,1675,0
C:\STREAMSENSE\data\raw\yes\b29f8b23_nohash_4.wav,1675,0
C:\STREAMSENSE\data\raw\no\b29f8b23_nohash_0.wav,1675,1
C:\STREAMSENSE\data\raw\no\b29f8b23_nohash_1.wav,1675,1
C:\STREAMSENSE\data\raw\no\b29f8b23_nohash_2.wav,1675,1
C:\STREAMSENSE\data\raw\no\b29f8b23_nohash_3.wav,1675,1
C:\STREAMSENSE\data\raw\no\b29f8b23_nohash_4.wav,1675,1
C:\STREAMSENSE\data\raw\up\b29f8b23_nohash_0.wav,1675,2
C:\STREAMSENSE\data\raw\up\b29f8b23_nohash_1.wav,1675,2
C:\STREAMSENSE\data\raw\up\b29f8b23_nohash_2.wav,1675,2
C:\STREAMSENSE\data\raw\up\b29f8b23_nohash_3.wav,1675,2
C:\STREAMSENSE\data\raw\up\b29f8b23_nohash_4.wav,1675,2
C:\STREAMSENSE\data\raw\down\b29f8b23_nohash_0.wav,1675,3
C:\STREAMSENSE\data\raw\down\b29f8b23_nohash_1.wav,1675,3
C:\STREAMSENSE\data\raw\down\b29f8b23_nohash_2.wav,1675,3
C:\STREAMSENSE\data\raw\down\b29f8b23_nohash_3.wav,1675,3
C:\STREAMSENSE\data\raw\down\b29f8b23_nohash_4.wav,1675,3
C:\STREAMSENSE\data\raw\left\b29f8b23_nohash_0.wav,1675,4
C:\STREAMSENSE\data\raw\left\b29f8b23_nohash_1.wav,1675,4
C:\STREAMSENSE\data\raw\left\b29f8b23_nohash_2.wav,1675,4
C:\STREAMSENSE\data\raw\left\b29f8b23_nohash_3.wav,1675,4
C:\STREAMSENSE\data\raw\left\b29f8b23_nohash_4.wav,1675,4
C:\STREAMSENSE\data\raw\right\b29f8b23_nohash_0.wav,1675,5
C:\STREAMSENSE\data\raw\right\b29f8b23_nohash_1.wav,1675,5
C:\STREAMSENSE\data\raw\right\b29f8b23_nohash_2.wav,1675,5
C:\STREAMSENSE\data\raw\right\b29f8b23_nohash_3.wav,1675,5
C:\STREAMSENSE\data\raw\right\b29f8b23_nohash_4.wav,1675,5
C:\STREAMSENSE\data\raw\on\b29f8b23_nohash_0.wav,1675,6
C:\STREAMSENSE\data\raw\on\b29f8b23_nohash_1.wav,1675,6
C:\STREAMSENSE\data\raw\on\b29f8b23_nohash_2.wav,1675,6
C:\STREAMSENSE\data\raw\on\b29f8b23_nohash_3.wav,1675,6
C:\STREAMSENSE\data\raw\on\b29f8b23_nohash_4.wav,1675,6
C:\STREAMSENSE\data\raw\off\b29f8b23_nohash_0.wav,1675,7
C:\STREAMSENSE\data\raw\off\b29f8b23_nohash_1.wav,1675,7
C:\STREAMSENSE\data\raw\off\b29f8b23_nohash_2.wav,1675,7
C:\STREAMSENSE\data\raw\off\b29f8b23_nohash_3.wav,1675,7
C:\STREAMSENSE\data\raw\off\b29f8b23_nohash_4.wav,1675,7
C:\STREAMSENSE\data\raw\stop\b29f8b23_nohash_0.wav,1675,8
C:\STREAMSENSE\data\raw\stop\b29f8b23_nohash_1.wav,1675,8
C:\STREAMSENSE\data\raw\stop\b29f8b23_nohash_2.wav,1675,8
C:\STREAMSENSE\data\raw\go\b29f8b23_nohash_0.wav,1675,9
C:\STREAMSENSE\data\raw\go\b29f8b23_nohash_1.wav,1675,9
C:\STREAMSENSE\data\raw\go\b29f8b23_nohash_2.wav,1675,9
C:\STREAMSENSE\data\raw\go\b29f8b23_nohash_3.wav,1675,9
C:\STREAMSENSE\data\raw\go\b29f8b23_nohash_4.wav,1675,9
C:\STREAMSENSE\data\raw\up\42398aab_nohash_0.wav,631,2
C:\STREAMSENSE\data\raw\down\42398aab_nohash_0.wav,631,3
C:\STREAMSENSE\data\raw\left\42398aab_nohash_0.wav,631,4
C:\STREAMSENSE\data\raw\on\42398aab_nohash_0.wav,631,6
C:\STREAMSENSE\data\raw\on\42398aab_nohash_1.wav,631,6
